student_id,name,class,attendance,quiz_1,quiz_2,assignment_1,assignment_2,lab_score,prior_gpa,support_needed,average_score,performance_consistency,low_performance_indicator
STU1459,Student_459,CS301,66.69526041979228,52.38679886391913,58.62348489591351,60.39960672570935,60.02363421277812,61.83477858472046,7.528228574610898,Yes,50.13275530960859,21.130518080607157,0
STU1460,Student_460,CS101,57.03183161116728,43.75232800868495,46.613150255316086,46.89863770490122,51.168972273007846,27.303493065339666,5.742518479023657,Yes,36.913183297712244,17.365232909371695,1
STU1461,Student_461,CS301,100.0,79.64084139801315,73.61544016016227,79.45105999383713,85.75955267916088,53.50971676944653,10.0,No,63.66276850010333,28.547047793395,0
STU1462,Student_462,CS102,75.52895327957593,67.92869219817352,47.39971853078528,62.57992266153239,69.80901285542492,43.67703834110288,10.0,Yes,50.23239743116983,22.443291669789943,0
STU1463,Student_463,CS201,64.50411738011121,47.05434585579291,47.02980196276831,54.96474813304792,57.93920407810942,38.32863413159316,7.735040592369787,Yes,42.17529579228025,18.222898998069052,1
STU1464,Student_464,CS101,78.20969866101333,63.06443459728789,52.00537915288625,67.61397058366498,56.79852335243356,38.22017809105535,9.035295966278015,Yes,47.789630290601,21.534760976862326,1
STU1465,Student_465,CS101,73.31507925463755,50.33370854745059,50.73019716781728,62.72548194963738,68.69004194097676,69.25464187806608,7.762930168400886,No,51.58283360872483,23.02858760896573,0
STU1466,Student_466,CS201,71.68545600700166,65.6651380988555,57.98334313692772,57.990528004121366,67.29322243398148,46.46860005891509,5.494911841686104,Yes,50.14929059574788,23.08711472083624,0
STU1467,Student_467,CS301,84.21250050065137,50.40464728908551,77.22205876636181,65.70816421862826,65.15280228252577,64.88581531530313,6.882264946554514,No,55.04262546974317,25.082727949775922,0
STU1468,Student_468,IT101,86.36261565070957,83.7839199180916,68.18044830187014,67.78365687512876,73.73586437324124,50.60242378680835,7.697891950157936,No,58.63070086754968,27.182453641917263,0
STU1469,Student_469,CS301,67.04248278584208,46.52589464287124,42.26436512934416,52.3272727256374,61.56731759172606,22.51818486271521,6.818178421884833,Yes,38.67020222902981,20.302031732560515,1
STU1470,Student_470,CS102,66.3627263903298,32.211387979037426,52.72254931509772,60.61418858505651,55.01925385793432,50.03825699015589,7.172020083847446,Yes,42.96294280185489,19.99408504658751,1
STU1471,Student_471,IT101,70.87422454272534,50.973852340003,61.63670127498592,60.90616687555806,67.84773956999487,22.50603947773874,7.362900663736328,Yes,45.205566700336156,24.534742915464967,1
STU1472,Student_472,CS301,40.471182528966224,24.195382879078224,27.885523374349383,20.47684550921339,43.96737667011558,27.77428756891106,7.378682253201808,Yes,25.279683042478243,11.89060245043879,1
STU1473,Student_473,CS201,52.27213406702172,43.18182869121252,38.50356421990537,45.2462405861601,40.32279722969823,22.285544415757062,7.578387735746225,Yes,32.85306047974659,14.822152364797164,1
STU1474,Student_474,CS102,95.50311401166786,57.50303646285781,71.76761234233571,78.26228250997684,67.98824089089833,100.0,5.909092400405099,No,63.57171076774563,31.59530996919596,0
STU1475,Student_475,CS102,99.67451570251926,63.10119334873791,66.93245085366978,79.55313393820128,87.75163548497493,87.94008858418248,6.424475776308096,No,65.28382966434575,30.638625309649264,0
STU1476,Student_476,CS102,71.26445940665432,29.686556777004864,58.06828002117014,54.24281177243455,65.71696668124876,51.39241893769128,5.573123601450046,Yes,44.113359631833276,22.407715544226942,1
STU1477,Student_477,IT101,83.6483544458365,52.87864621548979,61.72455447394624,76.32170148051554,69.1699420520618,79.6952449296912,8.966723324529301,No,58.12613541270565,25.982314502143854,0
STU1478,Student_478,CS101,79.66875231815304,26.80201036436304,63.09392687492062,71.2838269570986,79.29638585441391,42.28313902438447,4.341529587239513,Yes,47.85013644373669,28.765922693694066,1
STU1479,Student_479,IT101,100.0,46.24145764771415,66.125078221979,72.27122332176391,71.61394200276752,80.86958757340186,9.230385514975389,No,57.72527904710031,26.43606608216056,0
STU1480,Student_480,CS301,91.79362367151865,74.72571908712558,64.82962949445205,77.17137938310896,84.3851312525459,67.92380132174675,9.579524095894264,No,63.10253077247891,27.117963988570814,0
STU1481,Student_481,CS101,73.0812361277885,59.77095233099422,60.09017935441376,51.364001377014034,57.69134493837458,55.01584807073672,7.046729119526068,Yes,48.4965091985099,20.56637945402859,0
STU1482,Student_482,CS301,60.666893390993614,46.338503655175614,43.23830713418728,40.16379990044206,61.99779099581536,57.904772203022496,3.595294368259052,Yes,42.206411376150314,20.742549764173006,1
STU1483,Student_483,CS101,50.903305196136415,28.24897137763211,46.96829569530523,37.53244634141128,53.41037112974639,43.089567449607486,6.958034157049064,Yes,36.0346143584586,16.61049022486707,1
STU1484,Student_484,IT101,78.05195453800835,54.07777348652476,55.41972736437286,69.17271324043611,60.36025684371405,59.14345741757904,7.403723758066771,Yes,50.929608685115596,21.97175489377563,0
STU1485,Student_485,CS102,63.654738820735446,44.52391937177956,49.17127886902608,56.99088363927999,50.60833640229192,23.49003166834908,5.98410267010663,Yes,38.46142543680554,19.60235794997357,1
STU1486,Student_486,CS201,53.666194356034886,28.24158236741818,45.25450585082192,45.686489672446825,50.2293462635048,27.261929834572637,6.727172409287636,Yes,33.900171066342004,16.42521181618873,1
STU1487,Student_487,CS102,65.3014067363621,60.43708831402138,39.71392728955375,56.97610287906804,52.97817812370606,44.108371518869546,9.795292798295026,Yes,44.0014934872523,18.479767020332083,1
STU1488,Student_488,IT101,58.77677994578407,48.879025504933146,33.7331177524989,50.05535371608202,49.69335043756914,42.24137146122367,8.49739074345261,Yes,38.849934935959915,16.141154395959937,1
STU1489,Student_489,CS101,100.0,66.68553739255503,59.74343685429905,73.58518404777048,85.2538842054241,47.39592550652152,6.11315382843285,No,56.46285363916717,27.765678762945193,0
STU1490,Student_490,CS102,88.22459635424175,62.11301629190987,77.30754455449585,74.39029629940894,58.05466796734434,100.0,5.103601245606852,No,62.82818772646098,31.876334801738118,0
STU1491,Student_491,IT101,74.88041038025074,54.75685579247077,52.02797134157698,65.89782767633164,63.5447312125857,75.12592909728754,7.009474023585343,No,53.060464857306336,24.025985844972155,0
STU1492,Student_492,CS301,97.1991620833504,38.27117569726517,97.76485426343076,85.09097818914186,75.91519160038261,79.74449270178201,7.179814830974343,No,63.99441788049614,34.249850339523775,0
STU1493,Student_493,CS201,76.16052461471428,50.48859336145091,52.82305414840176,69.98324630106717,60.98079663716161,54.40964025969348,8.244298781044975,Yes,49.48827158146998,21.398732211857975,0
STU1494,Student_494,CS102,62.08073698007605,37.10580317737729,47.70626082636758,54.06179206806736,61.7308003034014,40.821698037003976,6.697024931148512,Yes,41.353896557227685,19.165018288217112,1
STU1495,Student_495,CS101,97.84686115904486,53.79199670498506,88.47420771137267,81.71629932402753,70.87530642219562,49.864356132825904,8.267249363042792,No,58.83156927640826,29.017260858811262,0
STU1496,Student_496,CS301,83.08365065526988,54.65532967870431,78.9800900616358,75.35811937910948,77.37750862166165,59.446028325330985,10.0,No,59.30284601107371,26.168873490697795,0
STU1497,Student_497,IT101,59.44130768510316,57.63744107414624,56.83482760310584,47.39540031496055,48.86691939487858,44.67314498862064,8.723251533666394,Yes,44.02183081822971,18.060052565661408,1
STU1498,Student_498,CS201,72.14491982874588,57.43647740746199,62.82643835455002,51.35365826181401,59.30485436169316,32.58410044719829,7.427867239003841,Yes,45.155566011953546,21.368763293849206,1
STU1499,Student_499,CS101,61.86572619922865,38.00554789056187,52.73473183269572,48.48375534503448,57.475560401014384,47.44082168576246,7.225274293420058,Yes,41.894281908081496,18.174373160957025,1
STU1500,Student_500,IT101,54.25800403553496,42.64068265409952,43.90843598674332,39.36471015762907,47.96435388150549,36.29579360533716,6.964990298730193,Yes,36.189827764007454,14.859422188264823,1
